nodes,roots,leaves,edges,mean_predecessors,max_predecessors,min_predecessors,mean_successors,max_successors,min_successors,mean_edges,max_edges,min_edges,experiment,runtime
448,97,168,588,1.3125,2,0,1.3125,8,0,2.625,8,0,order_mindeg,0.0592303000000002
380,87,141,488,1.2842105263157897,2,0,1.2842105263157897,7,0,2.568421052631579,7,0,order_mindeg,0.0452132
179,34,60,249,1.3910614525139664,2,0,1.3910614525139664,8,0,2.782122905027933,8,0,order_mindeg,0.0170836000000003
258,61,90,339,1.313953488372093,2,0,1.313953488372093,8,0,2.627906976744186,8,0,order_mindeg,0.0230630000000005
161,31,54,226,1.403726708074534,2,0,1.403726708074534,7,0,2.8074534161490683,7,0,order_mindeg,0.0152710999999996
352,80,129,464,1.318181818181818,2,0,1.318181818181818,9,0,2.636363636363636,9,0,order_mindeg,0.0389366999999998
92,27,32,112,1.2173913043478262,2,0,1.2173913043478262,7,0,2.4347826086956523,7,1,order_mindeg,0.0073070000000008
249,51,93,337,1.3534136546184738,2,0,1.3534136546184738,8,0,2.706827309236948,8,0,order_mindeg,0.0263903999999994
144,38,58,186,1.2916666666666667,2,0,1.2916666666666667,6,0,2.583333333333333,6,0,order_mindeg,0.0143342999999998
179,33,64,241,1.3463687150837989,2,0,1.3463687150837989,7,0,2.6927374301675977,7,0,order_mindeg,0.0168901000000003
83,19,30,110,1.3253012048192772,2,0,1.3253012048192772,6,0,2.6506024096385543,6,0,order_mindeg,0.0068525999999997
294,61,107,402,1.3673469387755102,2,0,1.3673469387755102,8,0,2.7346938775510203,8,0,order_mindeg,0.0294029999999994
74,15,23,101,1.364864864864865,2,0,1.364864864864865,5,0,2.72972972972973,5,1,order_mindeg,0.0057137999999996
81,24,29,99,1.2222222222222223,2,0,1.2222222222222223,6,0,2.4444444444444446,6,0,order_mindeg,0.0052634999999998
203,47,72,269,1.3251231527093597,2,0,1.3251231527093597,9,0,2.6502463054187197,9,0,order_mindeg,0.0152109000000004
338,67,122,456,1.349112426035503,2,0,1.349112426035503,8,0,2.698224852071006,8,0,order_mindeg,0.0387971
55,14,18,67,1.2181818181818185,2,0,1.2181818181818185,6,0,2.4363636363636365,6,0,order_mindeg,0.003298
318,65,111,430,1.3522012578616351,2,0,1.3522012578616351,8,0,2.7044025157232703,8,1,order_mindeg,0.039371
64,13,28,79,1.234375,2,0,1.234375,7,0,2.46875,7,0,order_mindeg,0.0065246000000005
151,33,48,201,1.3311258278145697,2,0,1.3311258278145697,7,0,2.662251655629139,7,1,order_mindeg,0.0108947999999999
423,95,153,558,1.319148936170213,2,0,1.319148936170213,8,0,2.6382978723404253,8,0,order_mindeg,0.0592775000000003
272,55,93,359,1.3198529411764706,2,0,1.3198529411764706,7,0,2.639705882352941,7,0,order_mindeg,0.0246259000000002
462,98,166,622,1.3463203463203464,2,0,1.3463203463203464,10,0,2.6926406926406927,10,0,order_mindeg,0.0560508000000004
209,45,81,264,1.263157894736842,2,0,1.263157894736842,7,0,2.526315789473684,7,0,order_mindeg,0.0197289999999998
476,98,168,655,1.3760504201680672,2,0,1.3760504201680672,9,0,2.7521008403361344,9,0,order_mindeg,0.0609475000000001
317,69,105,413,1.3028391167192428,2,0,1.3028391167192428,7,0,2.6056782334384856,7,0,order_mindeg,0.0350504999999996
248,58,91,324,1.3064516129032258,2,0,1.3064516129032258,7,0,2.6129032258064515,7,0,order_mindeg,0.0287538999999998
149,34,54,197,1.3221476510067114,2,0,1.3221476510067114,8,0,2.6442953020134228,8,0,order_mindeg,0.0151808999999998
239,55,84,319,1.334728033472803,2,0,1.334728033472803,8,0,2.6694560669456067,8,0,order_mindeg,0.0252739999999995
34,10,11,40,1.1764705882352942,2,0,1.1764705882352942,5,0,2.3529411764705883,5,0,order_mindeg,0.0032809999999994
209,47,77,278,1.3301435406698563,2,0,1.3301435406698563,8,0,2.660287081339713,8,1,order_mindeg,0.0187469999999994
475,107,181,624,1.3136842105263158,2,0,1.3136842105263158,7,0,2.627368421052632,7,0,order_mindeg,0.0622229
443,94,148,591,1.3340857787810383,2,0,1.3340857787810383,8,0,2.6681715575620766,8,0,order_mindeg,0.0508005999999996
404,82,155,543,1.344059405940594,2,0,1.344059405940594,9,0,2.6881188118811883,9,0,order_mindeg,0.0437282999999997
292,59,99,397,1.3595890410958904,2,0,1.3595890410958904,8,0,2.719178082191781,8,0,order_mindeg,0.0242953000000003
478,94,174,651,1.3619246861924683,2,0,1.3619246861924683,11,0,2.723849372384937,11,0,order_mindeg,0.0665193999999997
279,65,103,367,1.3154121863799284,2,0,1.3154121863799284,6,0,2.630824372759857,6,1,order_mindeg,0.0338235999999998
448,92,163,603,1.3459821428571428,2,0,1.3459821428571428,10,0,2.6919642857142856,10,0,order_mindeg,0.0518049999999998
400,83,146,543,1.3575,2,0,1.3575,7,0,2.715,7,1,order_mindeg,0.0417560999999997
335,81,120,436,1.3014925373134327,2,0,1.3014925373134327,6,0,2.602985074626865,6,0,order_mindeg,0.0410303999999994
354,83,130,455,1.2853107344632768,2,0,1.2853107344632768,9,0,2.5706214689265536,9,0,order_mindeg,0.0489728000000004
64,12,23,91,1.421875,2,0,1.421875,10,0,2.84375,10,1,order_mindeg,0.0053201999999998
173,40,62,228,1.317919075144509,2,0,1.317919075144509,7,0,2.6358381502890174,7,0,order_mindeg,0.0122999999999997
203,45,83,272,1.3399014778325122,2,0,1.3399014778325122,7,0,2.6798029556650245,7,0,order_mindeg,0.0178170999999993
312,66,105,427,1.3685897435897436,2,0,1.3685897435897436,9,0,2.7371794871794872,9,0,order_mindeg,0.0367440000000005
54,11,22,72,1.3333333333333333,2,0,1.3333333333333333,7,0,2.6666666666666665,7,1,order_mindeg,0.0033190000000002
443,93,156,586,1.3227990970654628,2,0,1.3227990970654628,8,0,2.6455981941309257,8,0,order_mindeg,0.0550942999999994
172,37,66,230,1.337209302325581,2,0,1.337209302325581,7,0,2.6744186046511627,7,0,order_mindeg,0.0138090000000001
378,83,135,505,1.335978835978836,2,0,1.335978835978836,7,0,2.671957671957672,7,0,order_mindeg,0.0457745000000002
241,49,83,329,1.3651452282157677,2,0,1.3651452282157677,8,0,2.730290456431536,8,0,order_mindeg,0.0214121
159,35,53,210,1.320754716981132,2,0,1.320754716981132,7,0,2.641509433962264,7,0,order_mindeg,0.0142195999999996
23,6,7,29,1.2608695652173914,2,0,1.2608695652173914,5,0,2.5217391304347827,5,1,order_mindeg,0.0013260000000006
152,39,50,197,1.2960526315789471,2,0,1.2960526315789471,7,0,2.5921052631578947,7,0,order_mindeg,0.0118286000000003
405,97,136,518,1.2790123456790123,2,0,1.2790123456790123,8,0,2.5580246913580247,8,0,order_mindeg,0.0500332999999999
221,44,83,295,1.334841628959276,2,0,1.334841628959276,7,0,2.669683257918552,7,0,order_mindeg,0.0208785999999996
259,64,87,323,1.247104247104247,2,0,1.247104247104247,8,0,2.494208494208494,8,0,order_mindeg,0.0232580999999996
358,68,133,485,1.3547486033519551,2,0,1.3547486033519551,7,0,2.7094972067039107,7,0,order_mindeg,0.0390395999999997
249,49,83,333,1.3373493975903614,2,0,1.3373493975903614,9,0,2.674698795180723,9,1,order_mindeg,0.0240242000000003
102,25,40,130,1.2745098039215683,2,0,1.2745098039215683,8,0,2.549019607843137,8,0,order_mindeg,0.0075200000000004
128,34,45,157,1.2265625,2,0,1.2265625,8,0,2.453125,8,1,order_mindeg,0.0095258000000004
24,6,7,32,1.3333333333333333,2,0,1.3333333333333333,6,0,2.6666666666666665,6,0,order_mindeg,0.0012720999999995
244,51,89,324,1.3278688524590163,2,0,1.3278688524590163,8,0,2.6557377049180326,8,0,order_mindeg,0.0222789000000007
275,62,103,355,1.290909090909091,2,0,1.290909090909091,7,0,2.581818181818182,7,0,order_mindeg,0.0270096999999998
43,10,14,54,1.255813953488372,2,0,1.255813953488372,5,0,2.511627906976744,5,1,order_mindeg,0.0026916000000003
100,21,33,137,1.37,2,0,1.37,7,0,2.74,7,0,order_mindeg,0.0067298000000004
95,22,28,125,1.3157894736842106,2,0,1.3157894736842106,6,0,2.631578947368421,6,1,order_mindeg,0.0076684
53,12,19,65,1.2264150943396226,2,0,1.2264150943396226,7,0,2.452830188679245,7,1,order_mindeg,0.0036113999999995
123,28,42,158,1.2845528455284554,2,0,1.2845528455284554,7,0,2.569105691056911,7,0,order_mindeg,0.0090840000000005
418,87,154,562,1.3444976076555024,2,0,1.3444976076555024,8,0,2.688995215311005,8,0,order_mindeg,0.0538571999999994
416,83,160,566,1.3605769230769231,2,0,1.3605769230769231,8,0,2.7211538461538463,8,0,order_mindeg,0.0670321999999998
15,2,5,22,1.4666666666666666,2,0,1.4666666666666666,6,0,2.933333333333333,6,2,order_mindeg,0.0008552999999995
374,85,131,502,1.3422459893048129,2,0,1.3422459893048129,8,0,2.6844919786096257,8,1,order_mindeg,0.0515942000000002
326,74,122,441,1.352760736196319,2,0,1.352760736196319,9,0,2.705521472392638,9,0,order_mindeg,0.0303807000000002
438,101,151,589,1.3447488584474885,2,0,1.3447488584474885,9,0,2.689497716894977,9,0,order_mindeg,0.0574630999999996
75,13,28,107,1.4266666666666667,2,0,1.4266666666666667,6,0,2.853333333333333,6,0,order_mindeg,0.0054106999999996
113,29,45,141,1.247787610619469,2,0,1.247787610619469,8,0,2.495575221238938,8,1,order_mindeg,0.0104723999999993
462,101,168,609,1.318181818181818,2,0,1.318181818181818,9,0,2.636363636363636,9,0,order_mindeg,0.0615835999999996
304,70,114,404,1.3289473684210529,2,0,1.3289473684210529,7,0,2.6578947368421053,7,0,order_mindeg,0.0320917999999998
264,61,92,345,1.306818181818182,2,0,1.306818181818182,7,0,2.613636363636364,7,0,order_mindeg,0.0270991
265,66,96,327,1.2339622641509431,2,0,1.2339622641509431,8,0,2.4679245283018867,8,0,order_mindeg,0.0275978999999999
397,91,151,522,1.314861460957179,2,0,1.314861460957179,8,0,2.629722921914358,8,0,order_mindeg,0.0424750000000004
475,111,191,618,1.3010526315789477,2,0,1.3010526315789477,7,0,2.602105263157895,7,0,order_mindeg,0.0628087000000006
257,59,91,345,1.3424124513618676,2,0,1.3424124513618676,7,0,2.684824902723735,7,0,order_mindeg,0.0221223000000003
386,83,135,512,1.3264248704663213,2,0,1.3264248704663213,9,0,2.6528497409326426,9,0,order_mindeg,0.0392181999999996
326,71,116,428,1.312883435582822,2,0,1.312883435582822,7,0,2.625766871165644,7,0,order_mindeg,0.0365078999999992
344,79,125,447,1.2994186046511629,2,0,1.2994186046511629,8,0,2.5988372093023258,8,0,order_mindeg,0.0382895000000003
351,90,137,458,1.3048433048433048,2,0,1.3048433048433048,8,0,2.6096866096866096,8,0,order_mindeg,0.0381926000000003
256,57,86,337,1.31640625,2,0,1.31640625,8,0,2.6328125,8,0,order_mindeg,0.0217862000000002
230,61,79,293,1.2739130434782608,2,0,1.2739130434782608,7,0,2.5478260869565217,7,0,order_mindeg,0.0197194999999998
91,17,32,124,1.362637362637363,2,0,1.362637362637363,6,0,2.7252747252747254,6,0,order_mindeg,0.0067132
172,42,67,221,1.2848837209302326,2,0,1.2848837209302326,8,0,2.569767441860465,8,0,order_mindeg,0.0135925000000005
109,22,36,152,1.3944954128440368,2,0,1.3944954128440368,6,0,2.788990825688073,6,0,order_mindeg,0.0120613
383,86,147,498,1.3002610966057442,2,0,1.3002610966057442,8,0,2.6005221932114884,8,1,order_mindeg,0.0460795999999996
89,26,31,107,1.202247191011236,2,0,1.202247191011236,6,0,2.404494382022472,6,0,order_mindeg,0.0060352000000003
473,105,172,631,1.3340380549682875,2,0,1.3340380549682875,8,0,2.668076109936575,8,0,order_mindeg,0.0557259999999999
298,63,99,411,1.3791946308724832,2,0,1.3791946308724832,8,0,2.7583892617449663,8,0,order_mindeg,0.0323712999999994
336,86,116,428,1.2738095238095235,2,0,1.2738095238095235,8,0,2.5476190476190474,8,0,order_mindeg,0.0402807999999996
103,22,36,140,1.3592233009708738,2,0,1.3592233009708738,8,0,2.718446601941748,8,0,order_mindeg,0.0063351999999996
489,102,181,652,1.3333333333333333,2,0,1.3333333333333333,7,0,2.6666666666666665,7,0,order_mindeg,0.0581806
185,37,67,250,1.351351351351351,2,0,1.351351351351351,9,0,2.702702702702702,9,0,order_mindeg,0.0133587999999997
473,106,171,636,1.3446088794926003,2,0,1.3446088794926003,8,0,2.6892177589852007,8,0,order_mindeg,0.0584951
221,54,81,284,1.2850678733031675,2,0,1.2850678733031675,6,0,2.570135746606335,6,0,order_mindeg,0.0206337999999997
339,71,122,439,1.294985250737463,2,0,1.294985250737463,7,0,2.589970501474926,7,1,order_mindeg,0.0320724999999999
335,78,121,445,1.328358208955224,2,0,1.328358208955224,8,0,2.656716417910448,8,0,order_mindeg,0.0324822000000004
382,90,134,506,1.324607329842932,2,0,1.324607329842932,10,0,2.649214659685864,10,0,order_mindeg,0.0439829999999998
3,1,1,3,1.0,2,0,1.0,2,0,2.0,2,2,order_mindeg,0.0002351000000002
63,12,22,87,1.380952380952381,2,0,1.380952380952381,8,0,2.761904761904762,8,0,order_mindeg,0.0054959999999999
273,67,99,357,1.3076923076923077,2,0,1.3076923076923077,7,0,2.6153846153846154,7,0,order_mindeg,0.0252632000000003
102,18,38,146,1.431372549019608,2,0,1.431372549019608,11,0,2.862745098039216,11,1,order_mindeg,0.0079842999999995
101,24,32,134,1.3267326732673268,2,0,1.3267326732673268,6,0,2.6534653465346536,6,1,order_mindeg,0.0080045000000001
180,39,63,245,1.3611111111111112,2,0,1.3611111111111112,8,0,2.7222222222222223,8,1,order_mindeg,0.0147402000000003
160,32,57,221,1.38125,2,0,1.38125,7,0,2.7625,7,0,order_mindeg,0.0135174000000004
306,61,101,415,1.3562091503267977,2,0,1.3562091503267977,9,0,2.712418300653595,9,0,order_mindeg,0.0374788999999999
203,42,73,274,1.3497536945812807,2,0,1.3497536945812807,8,0,2.6995073891625614,8,0,order_mindeg,0.0177528000000002
35,6,13,48,1.3714285714285714,2,0,1.3714285714285714,6,0,2.742857142857143,6,1,order_mindeg,0.0020515999999997
475,103,173,629,1.3242105263157895,2,0,1.3242105263157895,9,0,2.648421052631579,9,0,order_mindeg,0.0643712999999994
249,53,95,328,1.3172690763052208,2,0,1.3172690763052208,6,0,2.6345381526104417,6,0,order_mindeg,0.0259561000000001
446,98,159,595,1.3340807174887892,2,0,1.3340807174887892,9,0,2.6681614349775784,9,0,order_mindeg,0.0511214999999998
465,90,166,635,1.3655913978494625,2,0,1.3655913978494625,8,0,2.7311827956989245,8,0,order_mindeg,0.0599679999999995
373,82,129,502,1.3458445040214475,2,0,1.3458445040214475,9,0,2.6916890080428955,9,0,order_mindeg,0.0393055000000002
317,72,112,420,1.3249211356466877,2,0,1.3249211356466877,7,0,2.649842271293376,7,0,order_mindeg,0.0470383999999999
279,61,102,362,1.297491039426523,2,0,1.297491039426523,8,0,2.5949820788530467,8,0,order_mindeg,0.0290476999999995
210,49,71,277,1.319047619047619,2,0,1.319047619047619,6,0,2.638095238095238,6,1,order_mindeg,0.0181991000000003
424,92,159,557,1.3136792452830188,2,0,1.3136792452830188,9,0,2.6273584905660377,9,0,order_mindeg,0.0513064000000005
132,26,46,178,1.3484848484848484,2,0,1.3484848484848484,6,0,2.696969696969697,6,0,order_mindeg,0.0108741999999999
364,76,125,482,1.324175824175824,2,0,1.324175824175824,8,0,2.6483516483516483,8,0,order_mindeg,0.044842
422,102,151,540,1.2796208530805686,2,0,1.2796208530805686,8,0,2.559241706161137,8,0,order_mindeg,0.0540263999999997
181,46,66,227,1.2541436464088398,2,0,1.2541436464088398,9,0,2.50828729281768,9,0,order_mindeg,0.0152939999999999
397,87,134,532,1.3400503778337531,2,0,1.3400503778337531,9,0,2.6801007556675063,9,1,order_mindeg,0.0425744999999997
389,83,147,516,1.326478149100257,2,0,1.326478149100257,9,0,2.652956298200514,9,0,order_mindeg,0.0459073000000005
258,49,104,349,1.3527131782945736,2,0,1.3527131782945736,9,0,2.705426356589147,9,0,order_mindeg,0.0241746000000002
112,25,43,146,1.3035714285714286,2,0,1.3035714285714286,7,0,2.607142857142857,7,0,order_mindeg,0.0075302999999999
365,78,134,483,1.3232876712328767,2,0,1.3232876712328767,9,0,2.646575342465753,9,0,order_mindeg,0.0366599
187,46,64,241,1.288770053475936,2,0,1.288770053475936,7,0,2.577540106951872,7,0,order_mindeg,0.0197832
15,4,6,19,1.2666666666666666,2,0,1.2666666666666666,4,0,2.533333333333333,4,0,order_mindeg,0.0008844000000003
313,56,119,432,1.3801916932907348,2,0,1.3801916932907348,9,0,2.760383386581469,9,0,order_mindeg,0.0348959000000004
430,88,158,567,1.318604651162791,2,0,1.318604651162791,9,0,2.6372093023255814,9,0,order_mindeg,0.0505547999999995
5,1,1,6,1.2,2,0,1.2,3,0,2.4,3,2,order_mindeg,0.0003060999999995
187,38,66,245,1.3101604278074863,2,0,1.3101604278074863,9,0,2.620320855614973,9,0,order_mindeg,0.0170300999999994
152,32,56,211,1.388157894736842,2,0,1.388157894736842,9,0,2.776315789473684,9,1,order_mindeg,0.0109281999999995
347,79,123,473,1.3631123919308357,2,0,1.3631123919308357,9,0,2.7262247838616718,9,0,order_mindeg,0.0488854999999999
269,57,103,356,1.3234200743494424,2,0,1.3234200743494424,7,0,2.646840148698885,7,0,order_mindeg,0.0259209
247,53,87,335,1.3562753036437247,2,0,1.3562753036437247,7,0,2.712550607287449,7,0,order_mindeg,0.0254294000000001
25,6,9,33,1.32,2,0,1.32,6,0,2.64,6,1,order_mindeg,0.0014644999999999
109,27,35,147,1.348623853211009,2,0,1.348623853211009,8,0,2.697247706422018,8,1,order_mindeg,0.0079976999999997
358,82,125,460,1.2849162011173183,2,0,1.2849162011173183,7,0,2.569832402234637,7,0,order_mindeg,0.0402189000000001
198,41,66,268,1.3535353535353536,2,0,1.3535353535353536,7,0,2.707070707070707,7,0,order_mindeg,0.0162360000000001
371,87,137,484,1.3045822102425877,2,0,1.3045822102425877,7,0,2.6091644204851754,7,0,order_mindeg,0.0459652999999997
450,94,161,588,1.3066666666666666,2,0,1.3066666666666666,9,0,2.6133333333333333,9,0,order_mindeg,0.0579436000000006
203,55,71,254,1.251231527093596,2,0,1.251231527093596,6,0,2.502463054187192,6,0,order_mindeg,0.0200977999999993
141,31,51,192,1.3617021276595744,2,0,1.3617021276595744,7,0,2.723404255319149,7,1,order_mindeg,0.0112573000000004
159,37,57,216,1.3584905660377358,2,0,1.3584905660377358,7,0,2.7169811320754715,7,0,order_mindeg,0.0148896
377,82,137,492,1.3050397877984086,2,0,1.3050397877984086,8,0,2.610079575596817,8,0,order_mindeg,0.0433192
388,78,152,522,1.345360824742268,2,0,1.345360824742268,8,0,2.6907216494845363,8,0,order_mindeg,0.0416413999999996
93,20,32,126,1.3548387096774193,2,0,1.3548387096774193,7,0,2.7096774193548385,7,0,order_mindeg,0.0064821000000003
42,7,16,59,1.4047619047619049,2,0,1.4047619047619049,7,0,2.8095238095238093,7,1,order_mindeg,0.0027609999999995
422,91,140,556,1.3175355450236967,2,0,1.3175355450236967,7,0,2.635071090047393,7,1,order_mindeg,0.0491691999999996
158,36,47,214,1.3544303797468351,2,0,1.3544303797468351,8,0,2.7088607594936707,8,0,order_mindeg,0.0137685999999996
462,105,161,608,1.316017316017316,2,0,1.316017316017316,7,0,2.632034632034632,7,0,order_mindeg,0.0620972999999995
347,82,126,458,1.319884726224784,2,0,1.319884726224784,8,0,2.639769452449568,8,0,order_mindeg,0.0388559000000006
208,42,71,283,1.3605769230769231,2,0,1.3605769230769231,8,0,2.7211538461538463,8,1,order_mindeg,0.0182767999999997
120,22,38,162,1.35,2,0,1.35,9,0,2.7,9,0,order_mindeg,0.0092391999999996
422,97,143,566,1.3412322274881516,2,0,1.3412322274881516,9,0,2.6824644549763037,9,0,order_mindeg,0.0506763000000001
325,75,118,420,1.2923076923076924,2,0,1.2923076923076924,9,0,2.5846153846153848,9,0,order_mindeg,0.0349656000000004
293,63,106,394,1.3447098976109215,2,0,1.3447098976109215,8,0,2.689419795221843,8,0,order_mindeg,0.0283211999999997
227,45,84,303,1.3348017621145374,2,0,1.3348017621145374,8,0,2.6696035242290748,8,0,order_mindeg,0.0235881000000004
462,100,174,621,1.344155844155844,2,0,1.344155844155844,8,0,2.688311688311688,8,0,order_mindeg,0.0680722999999998
162,27,58,226,1.3950617283950617,2,0,1.3950617283950617,7,0,2.7901234567901234,7,0,order_mindeg,0.0155908
417,81,154,559,1.34052757793765,2,0,1.34052757793765,9,0,2.6810551558753,9,0,order_mindeg,0.0484716
296,70,103,397,1.3412162162162162,2,0,1.3412162162162162,8,0,2.6824324324324325,8,0,order_mindeg,0.0332182999999997
45,9,17,59,1.3111111111111111,2,0,1.3111111111111111,5,0,2.6222222222222222,5,1,order_mindeg,0.0027989000000001
421,93,162,548,1.3016627078384797,2,0,1.3016627078384797,9,0,2.6033254156769594,9,0,order_mindeg,0.0511995
458,99,170,608,1.3275109170305677,2,0,1.3275109170305677,8,0,2.655021834061136,8,0,order_mindeg,0.0624251999999998
172,36,59,229,1.3313953488372092,2,0,1.3313953488372092,7,0,2.6627906976744184,7,1,order_mindeg,0.0149666000000001
285,73,97,369,1.2947368421052632,2,0,1.2947368421052632,9,0,2.5894736842105264,9,0,order_mindeg,0.022272
60,15,20,79,1.3166666666666669,2,0,1.3166666666666669,7,0,2.6333333333333333,7,0,order_mindeg,0.0037403000000004
190,48,67,241,1.268421052631579,2,0,1.268421052631579,8,0,2.536842105263158,8,0,order_mindeg,0.0164989999999995
333,75,114,443,1.3303303303303304,2,0,1.3303303303303304,8,0,2.660660660660661,8,0,order_mindeg,0.0349070999999998
130,26,44,177,1.3615384615384616,2,0,1.3615384615384616,8,0,2.723076923076923,8,0,order_mindeg,0.0097483
142,32,53,192,1.352112676056338,2,0,1.352112676056338,8,0,2.704225352112676,8,0,order_mindeg,0.0122911000000005
449,94,161,595,1.3251670378619154,2,0,1.3251670378619154,8,0,2.6503340757238307,8,1,order_mindeg,0.0547623000000001
301,69,99,387,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,0,order_mindeg,0.0319793999999999
144,29,56,196,1.3611111111111112,2,0,1.3611111111111112,8,0,2.7222222222222223,8,0,order_mindeg,0.0158623999999996
157,36,57,207,1.3184713375796178,2,0,1.3184713375796178,7,0,2.6369426751592355,7,1,order_mindeg,0.0124161999999996
256,57,98,336,1.3125,2,0,1.3125,7,0,2.625,7,0,order_mindeg,0.0279566000000004
393,75,144,535,1.361323155216285,2,0,1.361323155216285,8,0,2.72264631043257,8,0,order_mindeg,0.0511698999999996
198,39,67,267,1.3484848484848484,2,0,1.3484848484848484,8,0,2.696969696969697,8,0,order_mindeg,0.0205937
351,72,121,468,1.3333333333333333,2,0,1.3333333333333333,8,0,2.6666666666666665,8,0,order_mindeg,0.0377828999999998
53,12,25,68,1.2830188679245282,2,0,1.2830188679245282,7,0,2.5660377358490565,7,1,order_mindeg,0.0031496000000004
441,94,163,579,1.3129251700680271,2,0,1.3129251700680271,7,0,2.6258503401360542,7,0,order_mindeg,0.0570384999999999
389,92,133,505,1.2982005141388175,2,0,1.2982005141388175,8,0,2.596401028277635,8,0,order_mindeg,0.0411141000000006
194,41,72,251,1.2938144329896908,2,0,1.2938144329896908,8,0,2.5876288659793816,8,0,order_mindeg,0.0148419000000004
33,6,12,46,1.393939393939394,2,0,1.393939393939394,6,0,2.787878787878788,6,1,order_mindeg,0.0020319000000004
169,35,54,222,1.3136094674556211,2,0,1.3136094674556211,8,0,2.6272189349112427,8,0,order_mindeg,0.0144083999999997
169,36,61,221,1.3076923076923077,2,0,1.3076923076923077,7,0,2.6153846153846154,7,0,order_mindeg,0.0146788000000004
189,37,65,258,1.3650793650793651,2,0,1.3650793650793651,7,0,2.7301587301587302,7,1,order_mindeg,0.0140824000000003
206,47,76,277,1.3446601941747574,2,0,1.3446601941747574,8,0,2.6893203883495147,8,0,order_mindeg,0.0180917999999996
179,38,56,231,1.2905027932960893,2,0,1.2905027932960893,6,0,2.5810055865921786,6,0,order_mindeg,0.0135591000000001
83,18,29,114,1.3734939759036144,2,0,1.3734939759036144,6,0,2.746987951807229,6,1,order_mindeg,0.0059074999999992
293,64,104,402,1.372013651877133,2,0,1.372013651877133,7,0,2.744027303754266,7,0,order_mindeg,0.0372542000000004
455,96,157,601,1.3208791208791208,2,0,1.3208791208791208,8,0,2.6417582417582417,8,1,order_mindeg,0.0687192000000003
469,95,182,643,1.371002132196162,2,0,1.371002132196162,8,0,2.742004264392324,8,0,order_mindeg,0.0703781000000001
138,27,38,196,1.420289855072464,2,0,1.420289855072464,7,0,2.840579710144928,7,1,order_mindeg,0.0140707999999998
410,94,146,534,1.302439024390244,2,0,1.302439024390244,7,0,2.604878048780488,7,0,order_mindeg,0.0598085999999993
300,63,112,390,1.3,2,0,1.3,8,0,2.6,8,0,order_mindeg,0.0360158000000003
374,81,128,506,1.3529411764705883,2,0,1.3529411764705883,8,0,2.7058823529411766,8,0,order_mindeg,0.0554724999999995
478,104,174,645,1.3493723849372383,2,0,1.3493723849372383,7,0,2.698744769874477,7,0,order_mindeg,0.0656827000000008
213,47,78,290,1.3615023474178405,2,0,1.3615023474178405,7,0,2.723004694835681,7,1,order_mindeg,0.0171117999999994
238,46,84,327,1.3739495798319328,2,0,1.3739495798319328,8,0,2.7478991596638656,8,1,order_mindeg,0.0274771999999998
475,98,170,634,1.3347368421052632,2,0,1.3347368421052632,8,0,2.6694736842105264,8,0,order_mindeg,0.0656087999999996
313,73,112,406,1.2971246006389776,2,0,1.2971246006389776,8,0,2.594249201277955,8,0,order_mindeg,0.0374313000000006
62,14,20,81,1.3064516129032258,2,0,1.3064516129032258,5,0,2.6129032258064515,5,1,order_mindeg,0.0053162000000002
224,54,71,298,1.3303571428571428,2,0,1.3303571428571428,7,0,2.6607142857142856,7,0,order_mindeg,0.0218348999999999
490,112,177,648,1.3224489795918368,2,0,1.3224489795918368,8,0,2.6448979591836737,8,1,order_mindeg,0.0595413999999996
41,11,19,52,1.2682926829268293,2,0,1.2682926829268293,8,0,2.5365853658536586,8,0,order_mindeg,0.0022687000000001
75,17,25,95,1.2666666666666666,2,0,1.2666666666666666,6,0,2.533333333333333,6,0,order_mindeg,0.0060252000000007
311,67,115,416,1.337620578778135,2,0,1.337620578778135,7,0,2.67524115755627,7,0,order_mindeg,0.0369258000000005
173,40,60,232,1.3410404624277457,2,0,1.3410404624277457,7,0,2.6820809248554918,7,0,order_mindeg,0.0164210000000002
247,59,91,319,1.291497975708502,2,0,1.291497975708502,7,0,2.582995951417004,7,0,order_mindeg,0.0259587999999997
72,18,26,87,1.2083333333333333,2,0,1.2083333333333333,6,0,2.4166666666666665,6,0,order_mindeg,0.0053485999999995
54,15,18,65,1.2037037037037035,2,0,1.2037037037037035,5,0,2.4074074074074074,5,0,order_mindeg,0.0040032999999999
218,49,74,294,1.348623853211009,2,0,1.348623853211009,7,0,2.697247706422018,7,0,order_mindeg,0.0217958000000004
83,18,30,108,1.3012048192771084,2,0,1.3012048192771084,8,0,2.602409638554217,8,1,order_mindeg,0.0065869000000002
123,22,45,167,1.3577235772357723,2,0,1.3577235772357723,7,0,2.7154471544715446,7,1,order_mindeg,0.0094580000000004
429,96,161,574,1.337995337995338,2,0,1.337995337995338,9,0,2.675990675990676,9,0,order_mindeg,0.0540851
431,88,162,583,1.3526682134570769,2,0,1.3526682134570769,9,0,2.7053364269141533,9,0,order_mindeg,0.0553471999999999
435,84,156,585,1.3448275862068966,2,0,1.3448275862068966,9,0,2.689655172413793,9,0,order_mindeg,0.0565313999999999
237,48,83,321,1.3544303797468351,2,0,1.3544303797468351,8,0,2.7088607594936707,8,0,order_mindeg,0.0252860000000003
